x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.9375,0.796875,354.2707524,0.9375,0.8125,373.8035108,0.921875,0.796875,363.9889495,3
0.921875,0.78125,384.6030023,0.921875,0.796875,363.9889495,0.9375,0.78125,375.0749081,326
0.921875,0.78125,384.6030023,0.90625,0.78125,375.1107001,0.921875,0.796875,363.9889495,147
0.8125,0.640625,228.3852292,0.828125,0.640625,258.8595029,0.8125,0.625,196.0153323,8
0.8125,0.640625,228.3852292,0.8125,0.65625,260.7551261,0.828125,0.640625,258.8595029,305
0.828125,0.65625,237.8496455,0.828125,0.640625,258.8595029,0.8125,0.65625,260.7551261,114
0.828125,0.65625,237.8496455,0.84375,0.65625,260.6980469,0.828125,0.640625,258.8595029,89
0.4375,0.5,140.4727443,0.4375,0.4375,113.9901583,0.375,0.5,136.8074066,18
0.4375,0.5,140.4727443,0.5,0.5,144.138082,0.4375,0.4375,113.9901583,11
0.5,0.4375,126.485696,0.4375,0.4375,113.9901583,0.5,0.375,108.8333101,368
0.515625,0.515625,146.8398162,0.5,0.53125,117.7460154,0.5,0.5,144.138082,64
0.515625,0.515625,146.8398162,0.53125,0.53125,132.1679638,0.5,0.53125,117.7460154,0
0.46875,0.53125,126.883347,0.4375,0.5,140.4727443,0.5,0.5,144.138082,28
0.46875,0.53125,126.883347,0.4375,0.5625,109.6286121,0.4375,0.5,140.4727443,0
0.46875,0.5625,100.4912805,0.46875,0.53125,126.883347,0.5,0.5625,91.35394886,3
0.46875,0.5625,100.4912805,0.4375,0.5625,109.6286121,0.46875,0.53125,126.883347,0
0.5,0.53125,117.7460154,0.46875,0.53125,126.883347,0.5,0.5625,91.35394886,0
0.5,0.53125,117.7460154,0.5,0.5,144.138082,0.46875,0.53125,126.883347,65
0.53125,0.5,135.2844133,0.53125,0.46875,135.5431548,0.5625,0.5,126.4307447,127
0.53125,0.5,135.2844133,0.5,0.5,144.138082,0.53125,0.46875,135.5431548,142
0.53125,0.46875,135.5431548,0.5,0.4375,126.485696,0.5,0.5,144.138082,314
0.53125,0.46875,135.5431548,0.5625,0.4375,126.9482275,0.5,0.4375,126.485696,2318
0.546875,0.515625,141.8980738,0.5625,0.5,126.4307447,0.53125,0.5,135.2844133,461
0.515625,0.515625,146.8398162,0.53125,0.53125,132.1679638,0.53125,0.5,135.2844133,291
0.375,0,-64.75177402,0.375,0.125,4.953040987,0.5,0,-19.48789557,9
0.375,0,-64.75177402,0.25,0,-101.4963463,0.375,0.125,4.953040987,6
0.25,0.375,11.30205109,0.25,0.25,5.520778192,0.375,0.375,83.84223456,6058
