id,x,y,height,new_height,depth,parent0,parent1,active,gate_admitted,free_coefficient,dormant_coefficient,retired_coefficient,conformity_origin,sigma_sq,delta_pooled,sigma_pooled,lambda_v,prior_mean,admit_a,current_n_points,current_fit_points,current_xTx,current_fit_xTx,current_keff
1959,0.21875,0.53125,-20.14001605,-20.14001605,5,1733,1651,1,1,1,0,0,1,30.28026071,25.72408584,29.87353452,0.0004496306119,0,26.00428611,397,397,0.03302481473,0.03302481473,34.51677696
1960,0.15625,0.53125,-88.81409377,-231.6165785,5,1733,1679,0,0,0,0,0,0,18.66990795,-106.9381528,18.51448694,0.0004496306119,0,0,329,172,0.05356212804,0.053562128,3.283500406
1961,0.65625,0.65625,217.9044845,217.9044845,5,1694,1832,1,1,1,0,0,1,4.677032674,-31.2286757,9.000985723,0.0004496306119,0,46.85013715,786,786,0.2138107791,0.2138107791,12.83319481
1962,0.65625,0.71875,259.7432876,259.7432876,5,1832,1699,1,1,1,0,0,1,12.34393635,16.35696287,13.63024081,0.0004496306119,0,58.55450316,388,388,0.08101143522,0.08101143522,7.215234236
1963,0.71875,0.71875,248.2091478,248.2091478,5,1832,1648,1,1,1,0,0,1,126.067891,3.067115349,133.2171682,0.0004496306119,0,90.16313819,119,119,0.007932233909,0.007932233909,4.127933012
1964,0.71875,0.65625,211.4039216,211.4039216,5,1832,1708,1,1,1,0,0,1,11.17968275,-39.92163908,19.60829798,0.0004496306119,0,54.06105296,693,693,0.08944797651,0.08944797651,9.213880488
1965,0.75,0.53125,168.9269629,168.9269629,5,1659,1880,1,0,0,0,0,1,35.02629694,0,0,0,0,0,928,466,0.0285499778,0.02854997778,1.457979968
1966,0.71875,0.5625,204.0714285,204.0714285,5,1880,1833,1,0,0,0,0,1,16.85123654,0,0,0,0,0,837,416,0.05934282611,0.05934282608,1.033807655
1967,0.75,0.59375,186.9926267,186.9926267,5,1880,1708,1,1,1,0,0,1,41.61051571,-35.63571191,40.84630731,0.0004496306119,0,25.48785034,1070,1070,0.02403238659,0.02403238659,7.012973859
1968,0.78125,0.5625,173.9521026,173.9521026,5,1880,1886,1,0,0,0,0,1,35.52574889,0,0,0,0,0,66,31,0.02814859732,0.02814859731,0.711881991
1969,0.75,0.65625,243.4081525,243.4081525,5,1708,1882,1,1,1,0,0,1,14.25339348,-9.376157641,20.75658728,0.0004496306119,0,35.84329628,553,553,0.07015873108,0.07015873108,8.578493254
1970,0.71875,0.6875,255.7188444,255.7188444,5,1882,1832,1,0,0,0,0,1,151.2205598,0,0,0,0,0,42,22,0.006612857414,0.00661285741,1.493813677
1971,0.75,0.71875,274.8636671,274.8636671,5,1882,1648,1,1,1,0,0,1,152.2543886,29.63527628,145.582459,0.0004496306119,0,90.73413367,142,142,0.006567955178,0.006567955178,6.319347197
1972,0.78125,0.6875,254.4376969,254.4376969,5,1882,1883,1,0,0,0,0,1,13.04119696,0,0,0,0,0,67,30,0.07668007798,0.07668007798,2.274928755
1973,0.84375,0.75,319.7214937,319.7214937,5,1715,1909,1,0,0,0,0,1,49.48721335,0,0,0,0,0,70,36,0.02020724006,0.02020724005,0.6376633344
1974,0.8125,0.71875,278.0451522,278.0451522,5,1909,1883,1,1,1,0,0,1,10.85379609,-8.251523876,11.09901646,0.0004496306119,0,14.82111499,600,600,0.09213366385,0.09213366385,34.7392237
1975,0.78125,0.75,277.6179935,277.6179935,5,1909,1648,1,0,0,0,0,1,177.429865,0,0,0,0,0,117,55,0.005636029762,0.005636029758,0.3519716171
1976,0.78125,0.78125,271.5680375,271.5680375,5,1648,1888,1,0,0,0,0,1,424.6762189,0,0,0,0,0,261,132,0.002354735103,0.002354735089,5.378851801
1977,0.78125,0.84375,295.7701982,295.7701982,5,1888,1710,1,0,0,0,0,1,290.0587132,0,0,0,0,0,86,45,0.003447577868,0.003447577864,0.5573082675
1978,0.84375,0.84375,338.0110414,338.0110414,5,1888,1696,1,0,0,0,0,1,46.43680057,0,0,0,0,0,468,240,0.02153464467,0.02153464464,1.427299711
1979,0.84375,0.78125,308.71344,308.71344,5,1888,1715,1,1,1,0,0,1,28.29835342,18.79671326,74.39463488,0.0004496306119,0,70.20601107,418,418,0.0353377451,0.0353377451,1.414906118
1980,0.8125,0.78125,333.9884558,333.9884558,5,1909,1888,1,1,1,0,0,1,58.54545832,24.61146178,71.90463523,0.0004496306119,0,26.47638787,647,647,0.01708074424,0.01708074424,6.744154624
1981,0.90625,0.65625,273.8684638,273.8684638,5,1697,1884,1,1,1,0,0,1,19.32299914,-4.843221857,23.34685279,0.0004496306119,0,18.25747362,526,526,0.05175180067,0.05175180067,77.38434988
1982,0.90625,0.71875,309.6944493,309.6944493,5,1884,1715,1,1,1,0,0,1,10.19065856,-6.946474142,12.72430212,0.0004496306119,0,17.87400317,1084,1084,0.09812908495,0.09812908495,70.42348443
1983,0.96875,0.71875,305.7882346,305.7882346,5,1884,1661,1,1,1,0,0,1,715.7038989,-17.82604605,635.9527939,0.0004496306119,0,80.21698898,155,155,0.001397225866,0.001397225866,5.758967075
1984,0.96875,0.65625,305.8232049,305.8232049,5,1884,1716,1,1,1,0,0,1,1301.186102,10.76343113,1044.102386,0.0004496306119,0,95.42963155,51,51,0.0007685295736,0.0007685295736,4.404229036
1985,0.875,0.71875,281.7458733,281.7458733,5,1715,1908,1,1,1,0,0,1,347.1739551,-17.84725643,300.2975019,0.0004496306119,0,84.96534946,314,314,0.002880400402,0.002880400402,5.252816198
1986,0.90625,0.6875,296.9786022,296.9786022,5,1908,1884,1,0,0,0,0,1,31.56721958,0,0,0,0,0,130,61,0.0316784314,0.03167843139,1.887730431
1987,0.875,0.65625,240.0489601,240.0489601,5,1908,1697,1,1,1,0,0,1,902.1712127,-12.2434982,752.7391641,0.0004496306119,0,66.41042445,74,74,0.001108437053,0.001108437053,6.23077101
1988,0.84375,0.6875,266.3093078,266.3093078,5,1908,1883,1,0,0,0,0,1,57.30047521,0,0,0,0,0,71,39,0.01745186224,0.01745186224,0.8826004332
1989,0.875,0.78125,336.1743191,336.1743191,5,1715,1910,1,1,1,0,0,1,873.318554,30.51105338,930.0736449,0.0004496306119,0,15.13988072,161,161,0.001145057546,0.001145057546,5.054357748
1990,0.84375,0.8125,325.8412895,325.8412895,5,1910,1888,1,0,0,0,0,1,157.000335,0,0,0,0,0,56,30,0.006369413159,0.006369413155,0.371444971
1991,0.875,0.84375,355.5588877,355.5588877,5,1910,1696,1,0,0,0,0,1,361.8794443,0,0,0,0,0,339,166,0.002763351209,0.002763351198,1.108909685
1992,0.90625,0.84375,370.7660752,370.7660752,5,1696,1891,1,0,0,0,0,1,219.5652634,0,0,0,0,0,220,109,0.004554454492,0.004554454486,0.628644634
1993,0.96875,0.84375,387.5366932,387.5366932,5,1891,1717,1,0,0,0,0,1,96.56343429,0,0,0,0,0,355,174,0.01035588686,0.01035588684,1.542158465
1994,0.96875,0.78125,369.5532795,369.5532795,5,1891,1661,1,1,1,0,0,1,362.395729,-2.04555516,514.443054,0.0004496306119,0,56.28211088,181,181,0.002759414419,0.002759414419,1.846049542
1995,0.90625,0.78125,375.1107001,375.1107001,5,1891,1715,1,1,1,0,0,1,55.2917754,40.78674201,110.1057661,0.0004496306119,0,43.82904076,540,540,0.0180858725,0.0180858725,1.953292405
1996,0.90625,0.8125,358.5963233,358.5963233,5,1910,1891,1,0,0,0,0,1,281.9459404,0,0,0,0,0,21,11,0.003546779211,0.003546779209,0.5734549767
1997,0.875,0.96875,393.2893858,393.2893858,5,1709,1912,1,0,0,0,0,1,86.76692477,0,0,0,0,0,28,11,0.01152512899,0.01152512899,1.31180699
1998,0.90625,0.9375,490.5893628,490.5893628,5,1912,1890,1,0,0,0,0,1,2435.016817,0,0,0,0,0,214,101,0.0004106747818,0.0004106747763,0.6870330524
1999,0.875,0.90625,370.6604237,370.6604237,5,1912,1696,1,0,0,0,0,1,41.02083291,0,0,0,0,0,229,116,0.02437785703,0.02437785702,2.212333503
