id,depth,weld,adm,px,py,dh,gt,gh,npool
1420,7,1,0,5.421875,3.8229765624999996,0.5053652808599597,0.5666925017235656,3.881615323708189,74
1421,7,0,1,8.1328125,3.7522187499999995,0.0544435870001573,-0.08341574216750303,0.1006804669541026,27
1424,7,1,0,13.5546875,3.9644921874999994,-0.09781545419942238,0.11925819398402382,0.45589341275717743,44
1431,7,0,1,2.7109375,3.4691874999999994,-0.7764305313657305,5.556064429943945,5.465491537001071,276
1432,7,0,1,5.421875,3.5399453124999996,-1.2763370053168301,6.324132082488745,-1.885329531842217,177
1434,6,1,0,0.0,3.3276718749999996,0.6887465192720078,0.6128397394247447,-0.6539570739931237,36
1435,6,0,1,5.421875,3.18615625,0.19420432576158486,0.1246098631875796,-0.12360559305536878,13
1438,7,0,1,2.7109375,3.2569140625,-0.04320966412301509,0.0013950913130642562,0.00015663603405113857,20
1439,7,1,0,2.7109375,3.3984296874999997,-1.2448845844758505,5.885391635835219,4.8464582843203345,120
1440,7,0,1,8.1328125,3.3984296874999997,-2.386129835587655,8.257461961881745,26.625769878527535,56
1458,6,0,1,0.0,4.459796874999999,-0.36887707385553475,0.510588925668161,0.1752687929029264,30
1459,6,0,1,5.421875,4.31828125,-1.3591396103941227,3.3562545242120336,3.5014091117272983,180
1460,6,0,1,0.0,4.176765625,-0.02223115632125057,0.006264748192189806,0.004643941897313653,7
1477,8,0,1,1.35546875,3.6460820312499997,-0.5652175426594525,0.355341119775032,0.21056118402742574,28
1480,7,1,0,8.1328125,4.2475234375,-0.7325958853016878,0.6838208953393163,0.8185055387693856,32
1481,7,1,0,8.1328125,4.1060078125,-0.5658238992021907,1.4984450271523997,-3.4173393975110002,161
1482,7,1,0,2.7109375,4.1060078125,-1.5675701617559412,4.631025130501769,7.951772486887911,64
1483,7,0,1,2.7109375,4.2475234375,1.5600723822049845,-0.7562862906446577,-1.075076824065396,47
1484,8,0,1,4.06640625,3.9291132812499994,0.030764019425281248,0.002561483460951308,-0.03833074880188292,98
1485,8,1,0,1.35546875,3.9291132812499994,-0.15785814038013923,0.0321460994798457,0.18088724103681653,49
1486,8,1,0,1.35546875,3.9998710937499995,-1.7501653677419975,5.281605582793919,3.025801067088807,43
1487,7,0,1,2.7109375,4.03525,-1.454746788087385,6.662901836405382,5.462412669105802,84
1488,7,0,1,5.421875,4.1060078125,-0.5409376534850305,1.3019612156236064,1.604236458886831,86
1489,7,1,0,8.1328125,4.03525,-0.8787654823684686,10.939051853623823,8.990266186921872,300
1490,7,0,1,5.421875,3.9644921874999994,-1.3465563590074618,7.397149040732074,6.553278364385278,115
1491,8,0,1,4.06640625,3.9998710937499995,-1.117030364117313,2.2916967723030055,1.3498179768098595,66
1492,8,1,0,4.06640625,3.8583554687499997,-0.26850450016937544,0.16864006830880385,0.29794108072343306,173
1507,7,1,0,0.0,3.3984296874999997,0.12261950568177636,0.04373548221406054,-0.23884787040274347,115
1508,7,1,0,2.7109375,3.3276718749999996,-0.8899107062340266,1.0376987999312757,1.0194158233218236,21
1511,8,0,1,1.35546875,3.3630507812499997,-0.3787022485661126,0.1569750936489671,0.137331021698331,31
1512,8,1,0,1.35546875,3.4338085937499994,-0.6607091669013654,0.8236612435664483,0.27766882024895523,125
1536,8,1,0,6.77734375,3.7875976562499996,-0.9884059491618443,1.5280385212190168,0.664061665245697,27
1537,8,0,1,6.77734375,3.8583554687499997,0.36490278276784793,0.3966358406279653,-0.8606417418753836,41
1538,7,1,0,10.84375,3.9644921874999994,-0.26188252191682987,0.6745989645407917,0.9812817097936204,59
1539,7,0,1,13.5546875,3.8937343749999997,-0.06384002214806524,-0.024057327326474365,0.08936335801458739,8
1540,7,1,0,10.84375,3.8229765624999996,-0.7024291993225431,0.6439630901021758,0.8715700273003719,12
1541,7,0,1,8.1328125,3.8937343749999997,0.542987769695609,1.4922454747999154,-4.186655233815031,89
1542,8,1,0,9.48828125,3.8583554687499997,-0.8152887617383346,2.239615654670061,2.995116620930311,25
1560,8,0,1,2.7109375,3.9291132812499994,-0.05873640821324961,0.004431246935467925,0.12132280935724182,47
1561,8,1,0,4.06640625,3.8937343749999997,-0.10641361148841488,0.0323210000876486,0.32988924002040676,143
1564,6,1,0,16.265625,4.31828125,0.20669710382103015,0.04319422141164608,-0.07914827924310686,11
1582,6,0,1,16.265625,4.742828124999999,-0.5025191694403082,1.8227002589602534,1.7567523238699323,361
1583,6,0,1,5.421875,4.742828124999999,-0.9498923526426929,3.3728591250529405,0.6121006193269807,126
1586,6,0,1,5.421875,4.6013125,-0.7417282651847961,3.222578977441742,4.605471466400729,208
1587,6,0,1,10.84375,4.742828124999999,-0.45620093494660163,1.4486759170969208,-0.6096535858399648,137
1589,6,0,1,10.84375,4.459796874999999,-0.6834029918040689,31.645311143449362,43.45007122770039,992
1594,9,0,1,4.744140625,3.911423828125,0.07020263313461132,0.00917964750138367,-0.08428889535925776,49
1596,9,0,1,3.388671875,3.9468027343749994,0.49603156079761135,0.2792979780471825,-0.3820904965733707,43
1597,8,1,0,6.77734375,3.9291132812499994,-1.3042096081491081,7.995592508400279,-2.450439749013526,84
1598,8,0,1,6.77734375,3.9998710937499995,-0.21648049825506666,1.1073419386120804,3.9835966590671887,162
1599,8,0,1,9.48828125,3.9998710937499995,-1.5036485725370248,26.015417741116835,40.23536374233663,168
1600,8,1,0,9.48828125,3.9291132812499994,-0.5242335612866025,1.074842539015492,-0.54066257828282,42
1601,8,0,1,5.421875,3.9998710937499995,-1.3718926722991651,4.911214312178345,2.4690516324031933,100
1602,8,1,0,6.77734375,3.9644921874999994,-1.4705498031315969,10.888057178801319,4.382842591525332,109
1603,8,0,1,5.421875,3.9291132812499994,-0.4844056524649376,0.4862515036536479,-0.6937396436298968,109
1604,8,0,1,4.06640625,3.9644921874999994,-1.0272552212541013,1.625522209538893,0.6339029922047885,61
1605,9,0,1,4.744140625,3.9468027343749994,-0.5534061730557228,2.070026854525736,0.3875824845978997,47
1607,8,1,0,4.06640625,4.07062890625,-2.1289459200480856,10.572780449231217,10.456529863433204,80
1609,7,1,0,0.0,4.2475234375,-0.18564184876815115,0.036492310993063826,0.051543312915298456,17
1610,7,1,0,2.7109375,4.176765625,-0.45176000996581633,0.2480068733450107,0.08749399996581175,14
1615,8,1,0,4.06640625,4.03525,-1.585237769787973,4.935802282467492,4.125869125551155,54
1616,8,0,1,2.7109375,3.9998710937499995,-1.3995794882109414,2.6847827694937854,-1.7659810617719742,44
1617,9,0,1,3.388671875,3.9821816406249995,-0.7171984758518404,0.5794967908500546,0.11599248602100332,43
1618,9,1,0,3.388671875,4.017560546875,-1.0296145718731946,1.2467507407607137,1.1386791079984633,55
1619,9,0,1,4.744140625,4.017560546875,-1.2511633948069927,2.4674082036730596,0.8922612318599903,36
1620,9,1,0,4.744140625,3.9821816406249995,-0.1614876063888079,0.016825946462176944,0.2572958508566643,33
1621,7,0,1,8.1328125,4.389039062499999,-1.0889949704294277,16.742973723261002,35.918398323132806,353
1622,7,0,1,2.7109375,4.389039062499999,0.49578808034900523,-0.3136826516772402,-1.1948314560759883,129
1623,7,1,0,2.7109375,4.5305546875,-2.4553772012569017,16.69154849137705,13.684619388496614,152
1625,7,1,0,2.7109375,4.31828125,-1.1778937165163246,2.000131386522206,0.9608738233253984,50
1626,7,1,0,5.421875,4.389039062499999,-1.110493825059588,6.752197404814865,7.2489479124494665,209
1627,7,0,1,8.1328125,4.31828125,-2.137772019979873,8.261682652953652,12.967462990280183,92
1628,7,0,1,5.421875,4.2475234375,-0.3193023162581909,0.2498479622141918,0.41617051877520517,30
1630,7,0,1,2.7109375,4.459796874999999,-0.5464153030289488,1.297077743916546,-0.18149042937750437,100
1631,7,1,0,0.0,4.389039062499999,0.10811050582590498,0.01239942283703499,-0.03694436923334388,20
1632,8,0,1,4.06640625,4.212144531249999,-0.4861182880871166,0.2594374921726552,0.29317094166120405,16
1634,8,0,1,1.35546875,4.282902343749999,-0.13542981575762836,0.018906127893204783,0.008648091404231617,23
1635,8,1,0,4.06640625,4.282902343749999,-0.6635514350728237,0.48363150475400474,0.002511734462522952,45
1644,8,0,1,1.35546875,3.3984296874999997,0.2143279033336577,0.04989134728603517,-0.05739524561400522,24
1663,9,0,1,4.06640625,3.9468027343749994,0.3614521556610771,0.15955604281288416,-0.0432353737451292,25
1665,9,0,1,4.06640625,3.9821816406249995,-0.7957457796258617,0.8526099785014036,-0.21072859988992576,23
1670,8,1,0,1.35546875,3.9644921874999994,-0.39872664222762955,0.1767267393290055,0.33657583436479177,29
1682,9,1,0,3.388671875,3.9998710937499995,-0.35974316303440107,0.13718960668817637,-0.22715630515101637,23
1683,9,0,1,2.7109375,3.9821816406249995,-0.4510801119552237,0.22800654108302432,0.0842768207624589,27
1684,9,1,0,2.033203125,3.9821816406249995,-0.4610415672272757,0.24166390858707776,0.5493757319207342,19
1690,10,0,1,3.0498046875,3.9910263671874997,-0.11941686275658314,0.01843263898837577,0.03516792433139582,22
1691,10,0,1,3.7275390625,3.9910263671874997,-0.07611343716867051,0.005938793437732848,-0.004320826141622547,13
1700,7,1,0,10.84375,4.1060078125,-1.1742191962792272,5.404755189299749,0.035298797864186326,114
1701,7,0,1,8.1328125,4.176765625,-0.3191340660717917,-0.06328752524022718,0.262055627619759,35
1702,7,1,0,10.84375,4.2475234375,-0.556107015245232,0.3574207163229506,-1.6450121484217348,13
1703,7,1,0,13.5546875,4.2475234375,-0.11629588862695628,0.013551771360954312,-0.06901430318455226,11
1706,7,1,0,13.5546875,4.1060078125,-0.3805872069475113,0.34353964031922146,0.6050016675405061,61
1708,8,0,1,9.48828125,4.282902343749999,0.43335657267188754,0.23169999363344473,-0.18885027042645053,19
1715,8,0,1,4.06640625,4.2475234375,-0.12386792537423946,0.016756103605376715,0.07466155805191677,25
1717,8,0,1,4.06640625,4.424417968749999,-1.3420208522611374,2.9911044731164935,0.026448082401074657,103
1720,8,1,0,1.35546875,4.424417968749999,-0.2150545367905655,0.04887989931485037,-0.06848367313164339,21
1736,8,0,1,2.7109375,4.424417968749999,-0.08024157211546719,0.006689868163927137,-0.043685025804329314,27
