x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.4921875,0.453125,178.9387765,0.484375,0.453125,124.2322726,0.4921875,0.4453125,113.7434512,0
0.8984375,0.734375,326.0457455,0.8984375,0.7421875,332.5105639,0.90625,0.734375,323.4437862,0
0.8984375,0.734375,326.0457455,0.890625,0.734375,327.4374446,0.8984375,0.7421875,332.5105639,2
0.484375,0.4375,108.5944002,0.484375,0.421875,112.5578109,0.5,0.4375,103.2546297,23
0.484375,0.4375,108.5944002,0.46875,0.4375,113.9341707,0.484375,0.421875,112.5578109,1
0.78515625,0.7265625,227.172207,0.78515625,0.73046875,276.5702942,0.78125,0.7265625,271.9801548,0
0.78515625,0.7265625,227.172207,0.7890625,0.7265625,276.450326,0.78515625,0.73046875,276.5702942,1
0.78515625,0.7265625,227.172207,0.78515625,0.72265625,271.8601865,0.78125,0.7265625,271.9801548,0
0.78515625,0.7265625,227.172207,0.7890625,0.7265625,276.450326,0.78515625,0.72265625,271.8601865,1
0.9453125,0.859375,415.3335212,0.9453125,0.8515625,448.5127545,0.9375,0.859375,375.5343469,0
0.9453125,0.859375,415.3335212,0.953125,0.859375,455.1326955,0.9453125,0.8515625,448.5127545,1
0.06640625,0.57421875,-185.6320578,0.0625,0.5703125,-304.5785338,0.0703125,0.5703125,-277.3577807,4
0.06640625,0.57421875,-185.6320578,0.0625,0.578125,-279.0128999,0.0625,0.5703125,-304.5785338,5
0.00390625,0.66015625,165.008726,0.0078125,0.65625,-80.17210969,0.0078125,0.6640625,-39.97387196,5
0.6328125,0.734375,250.3791145,0.6328125,0.7421875,196.6085164,0.625,0.734375,300.3051117,0
0.6328125,0.734375,250.3791145,0.640625,0.734375,200.4531172,0.6328125,0.7421875,196.6085164,0
0.8984375,0.7265625,318.3706669,0.890625,0.71875,312.3561117,0.90625,0.71875,309.3038891,508
0.03515625,0.6796875,-118.278959,0.03515625,0.68359375,-148.7271695,0.03125,0.6796875,-151.5449695,0
0.03515625,0.6796875,-118.278959,0.0390625,0.6796875,-169.4174133,0.03515625,0.68359375,-148.7271695,5
0.03515625,0.68359375,-148.7271695,0.0390625,0.6875,-150.5110678,0.0390625,0.6796875,-169.4174133,7
0.03515625,0.68359375,-148.7271695,0.03125,0.6875,-128.0369256,0.0390625,0.6875,-150.5110678,8
0.0390625,0.6875,-150.5110678,0.0390625,0.6953125,-134.6770709,0.03125,0.6875,-128.0369256,6
0.78125,0.4375,101.9851392,0.78125,0.40625,66.80328514,0.75,0.4375,132.142476,6
0.78125,0.4375,101.9851392,0.8125,0.4375,71.8278025,0.78125,0.40625,66.80328514,0
0.375,1,202.60738,0.375,0.875,152.611519,0.5,1,256.2186691,0
0.375,1,202.60738,0.25,1,148.9960909,0.375,0.875,152.611519,0
0.5,0.875,243.8231902,0.375,0.875,152.611519,0.5,1,256.2186691,0
0.375,0.75,143.4778184,0.25,0.75,49.00436881,0.375,0.875,152.611519,0
0.5,0.8125,240.8872291,0.5625,0.8125,266.482712,0.5,0.875,243.8231902,0
0.71875,0.65625,232.5922896,0.75,0.625,236.414209,0.75,0.6875,248.6310135,716
0.25,0.46875,28.4568752,0.25,0.4375,22.299596,0.21875,0.46875,-19.36250673,240
0.34375,0.53125,91.35415083,0.375,0.5625,133.1906115,0.3125,0.5625,50.37092202,0
0.34375,0.53125,91.35415083,0.375,0.5,132.3373796,0.375,0.5625,133.1906115,0
0.25,0.875,99.00022988,0.375,0.875,152.611519,0.25,1,148.9960909,0
0.25,0.875,99.00022988,0.25,0.75,49.00436881,0.375,0.875,152.611519,0
0.5,0.875,243.8231902,0.625,0.875,295.0141561,0.5,1,256.2186691,2
0.625,1,302.9706512,0.5,1,256.2186691,0.625,0.875,295.0141561,1
0.3125,0.625,230.8004235,0.375,0.625,66.12768964,0.3125,0.5625,50.37092202,3
1,0.5625,261.6176261,1,0.5,271.9904082,0.9375,0.5625,247.7832789,1
0.9375,0.5,191.4447381,0.9375,0.5625,247.7832789,1,0.5,271.9904082,1
0.96875,0.59375,249.2742701,1,0.625,250.7652612,0.9375,0.625,246.6872368,5
0.96875,0.65625,284.8802046,1,0.625,250.7652612,0.9375,0.625,246.6872368,11
0.921875,0.703125,314.1495185,0.9375,0.71875,326.5510846,0.9375,0.6875,318.9951479,14
0.96875,0.875,367.843142,0.96875,0.90625,455.7746754,1,0.875,434.4274657,6
0.578125,0.515625,139.7042244,0.5625,0.53125,144.831522,0.59375,0.53125,175.7799437,11
0.8125,0.375,58.53699045,0.875,0.375,97.97994812,0.8125,0.4375,71.8278025,0
0.5625,0.375,79.46454296,0.5625,0.3125,93.11298357,0.5,0.375,119.1082725,1300
0.5625,0.375,79.46454296,0.625,0.375,137.775032,0.5625,0.3125,93.11298357,192
0.28125,0.59375,129.0988695,0.25,0.5625,-2.010866604,0.3125,0.5625,50.37092202,10
0.5546875,0.6484375,172.9184203,0.546875,0.65625,191.0835112,0.546875,0.640625,152.5887279,22
0.5546875,0.6484375,172.9184203,0.5625,0.65625,193.2481127,0.546875,0.65625,191.0835112,36
0.546875,0.65625,191.0835112,0.546875,0.671875,175.4616368,0.5625,0.65625,193.2481127,0
0.546875,0.65625,191.0835112,0.53125,0.65625,138.2934443,0.546875,0.671875,175.4616368,0
0.546875,0.671875,175.4616368,0.53125,0.6875,213.5506994,0.5625,0.6875,212.6298293,0
0.546875,0.671875,175.4616368,0.53125,0.65625,138.2934443,0.53125,0.6875,213.5506994,0
0.609375,0.671875,199.6562709,0.625,0.6875,193.5841734,0.625,0.65625,196.2055404,25
0.625,0.640625,197.5162239,0.625,0.625,198.8269073,0.640625,0.640625,206.312773,15
0.625,0.640625,197.5162239,0.640625,0.640625,206.312773,0.625,0.65625,196.2055404,153
0.640625,0.625,211.1924323,0.640625,0.609375,196.8097287,0.65625,0.625,324.6068383,12
0.640625,0.625,211.1924323,0.625,0.625,198.8269073,0.640625,0.609375,196.8097287,13
0.640625,0.671875,203.6914061,0.625,0.6875,193.5841734,0.625,0.65625,196.2055404,0
0.640625,0.625,211.1924323,0.625,0.625,198.8269073,0.640625,0.640625,206.312773,7
0.6484375,0.6328125,252.1850818,0.640625,0.625,211.1924323,0.640625,0.640625,206.312773,3
0.6484375,0.6328125,252.1850818,0.65625,0.625,324.6068383,0.640625,0.625,211.1924323,0
0.953125,0.8125,432.6393131,0.953125,0.796875,371.3365541,0.96875,0.8125,344.9929862,4
0.953125,0.8125,432.6393131,0.9375,0.8125,391.3556944,0.953125,0.796875,371.3365541,3
0.96875,0.796875,351.6605156,0.953125,0.796875,371.3365541,0.96875,0.8125,344.9929862,5
0.96875,0.796875,351.6605156,0.96875,0.78125,351.3174138,0.953125,0.796875,371.3365541,12
0.78125,0.5,140.0610052,0.75,0.5,160.7218219,0.78125,0.53125,184.7723992,353
0.796875,0.515625,152.0862938,0.8125,0.53125,164.1115825,0.78125,0.53125,184.7723992,0
0.828125,0.546875,192.7352412,0.84375,0.5625,186.3206085,0.8125,0.5625,208.8229764,1
0.828125,0.546875,192.7352412,0.84375,0.53125,143.4507657,0.84375,0.5625,186.3206085,1
0.8125,0.53125,164.1115825,0.8125,0.5625,208.8229764,0.78125,0.53125,184.7723992,7
0.828125,0.546875,192.7352412,0.8125,0.53125,164.1115825,0.8125,0.5625,208.8229764,4
0.828125,0.546875,192.7352412,0.84375,0.53125,143.4507657,0.8125,0.53125,164.1115825,0
0.828125,0.515625,131.4254771,0.8125,0.53125,164.1115825,0.84375,0.53125,143.4507657,4
0.484375,0.46875,134.2882565,0.46875,0.46875,145.2099156,0.484375,0.453125,124.2322726,0
0.5,0.40625,111.1814511,0.46875,0.40625,121.8609921,0.5,0.375,119.1082725,22
0.484375,0.421875,112.5578109,0.46875,0.4375,113.9341707,0.46875,0.40625,121.8609921,13
0.484375,0.453125,124.2322726,0.46875,0.4375,113.9341707,0.46875,0.46875,145.2099156,0
0.484375,0.4375,108.5944002,0.46875,0.4375,113.9341707,0.484375,0.453125,124.2322726,18
0.4921875,0.4453125,113.7434512,0.5,0.4375,103.2546297,0.5,0.453125,140.721821,249
0.4921875,0.4609375,123.799435,0.5,0.46875,123.3665974,0.5,0.453125,140.721821,10
0.546875,0.453125,142.1477955,0.5625,0.4375,134.2616876,0.53125,0.4375,118.7581586,1128
0.515625,0.453125,126.6442666,0.5,0.4375,103.2546297,0.53125,0.4375,118.7581586,670
0.5,0.40625,111.1814511,0.53125,0.40625,126.68498,0.5,0.375,119.1082725,13
0.5,0.40625,111.1814511,0.5,0.4375,103.2546297,0.53125,0.40625,126.68498,316
0.53125,0.4375,118.7581586,0.53125,0.40625,126.68498,0.5,0.4375,103.2546297,126
