id,x,y,height,new_height,depth,parent0,parent1,active,gate_admitted,free_coefficient,dormant_coefficient,retired_coefficient,conformity_origin,sigma_sq,delta_pooled,sigma_pooled,lambda_v,prior_mean,admit_a,current_n_points,current_fit_points,current_xTx,current_fit_xTx,current_keff
3240,0,0,-468.0452259,-468.0452259,0,-1,-1,1,0,1,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3241,0,1,13.87040414,13.87040414,0,-1,-1,1,0,1,0,0,0,641603.0795,0,1e+300,0,0,0,1,1,1.55859601e-06,1.55859601e-06,0.0007247654085
3242,1,0,82.92546401,82.92546401,0,-1,-1,1,0,1,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3243,1,1,475.7520899,475.7520899,0,-1,-1,1,0,1,0,0,0,4580.02418,0,1e+300,0,0,0,7,5,0.0002183394586,0.0002183394585,0.5237223592
3244,0.5,0.5,118.9268367,118.9268367,1,3240,3243,1,0,1,0,0,1,4.150711229,125.7385913,11.96853799,0.0003955645471,0,0,775,775,0.240922566,0.240922566,2.124810601
3245,0,0.5,-893.036975,-893.036975,1,3241,3240,1,0,1,0,0,0,432.267693,-15.98055068,2477.306864,0.0003955645471,0,0,427,427,0.002313381305,0.002313381305,0.4098517913
3246,0.5,1,246.435271,246.435271,1,3243,3241,1,0,1,0,0,0,1173816.569,211.9580808,60.98731215,0.0001,0,0,2,2,8.519218642e-07,8.519218642e-07,0.002088197222
3247,0.5,0,-50.55236888,-50.55236888,1,3242,3240,1,0,1,0,0,0,249.7137964,163.7633638,227.2650284,0.0003955645471,0,0,19,19,0.004004584506,0.004004584506,0.8887479016
3248,1,0.5,262.2647447,262.2647447,1,3243,3242,1,0,1,0,0,0,6586.230173,218.5266743,1372.049037,0.0001,0,0,8,8,0.0001518319242,0.0001518319242,0.736222171
3249,0.25,0.25,-11.08488428,-11.08488428,2,3240,3244,1,0,1,0,0,1,0.167499948,164.8714877,1.411648122,0.0003955645471,0,0,5739,5739,5.970151108,5.970151108,16.80388372
3250,0.25,0.75,40.4953898,40.4953898,2,3244,3241,1,0,1,0,0,1,11450.88801,0,0,0,0,0,18,18,8.732947163e-05,8.732947163e-05,0.03964041505
3251,0.75,0.75,273.8710241,273.8710241,2,3244,3243,1,0,1,0,0,1,453.1386793,3.783791673,1521.438416,0.0003955645471,0,0,200,200,0.00220682993,0.00220682993,1.65073815
3252,0.75,0.25,71.47381217,71.47381217,2,3244,3242,1,0,1,0,0,1,7829.805156,0,0,0,0,0,5,5,0.000127717099,0.000127717099,0.3023228157
3253,0,0.75,-295.9975643,-295.9975643,2,3241,3245,1,0,1,0,0,0,8344.662338,112.0519588,1638.345006,4.957151113e-05,0,0,5,5,0.0001198370838,0.0001198370838,0.2395851479
3254,0.25,0.5,27.47448404,27.47448404,2,3245,3244,1,0,1,0,0,0,0.5140676698,406.3812643,1.862615387,0.0003955645471,0,0,3684,3684,1.945269191,1.945269191,14.98635603
3255,0,0.25,-1014.360963,-1014.360963,2,3245,3240,1,0,1,0,0,0,640.0493822,-656.3552957,16.74054409,0.0001,0,0,29,29,0.001562379447,0.001562379447,1.044622792
3256,0.5,0.25,48.76978249,48.76978249,2,3247,3244,1,0,1,0,0,0,0.1993625888,12.37591959,1.318564441,0.0003955645471,0,0,5273,5273,5.01598623,5.01598623,19.73527299
3257,0.25,0,-259.2987974,-259.2987974,2,3247,3240,1,0,0,0,1,0,1e+300,0,0,0,0,0,0,0,0,0,0
3258,0.75,0,16.18654757,16.18654757,2,3242,3247,1,0,0,0,1,0,1e+300,0,0,0,0,0,0,0,0,0,0
3259,0.75,1,353.4138266,353.4138266,2,3243,3246,1,0,1,0,0,0,178815.238,-486.535048,168.4347091,0.0001,0,0,1,1,5.592364561e-06,5.592364561e-06,0.195401241
3260,0.5,0.75,208.433503,208.433503,2,3246,3244,1,0,1,0,0,0,327.5202043,-484.4884865,758.1258622,2.487749491e-05,0,0,193,193,0.003053246752,0.003053246752,1.7665268
3261,0.25,1,130.1528376,130.1528376,2,3246,3241,1,0,0,0,1,0,1e+300,0,0,0,0,0,0,0,0,0,0
3262,0.75,0.5,163.9760847,163.9760847,2,3248,3244,1,0,1,0,0,0,1.766549092,-22.54340572,4.95514273,0.0003955645471,0,0,1358,1358,0.5660754091,0.5660754091,33.20983575
3263,1,0.25,172.5951043,172.5951043,2,3248,3242,1,0,0,0,1,0,6.412628122e+12,0,0,0,0,0,2,0,1.559423034e-13,0,0.1559423034
3264,1,0.75,338.4911547,338.4911547,2,3243,3248,1,0,1,0,0,0,515.1827864,-25.59877462,427.9680195,0.0003955645471,0,0,29,29,0.001941058642,0.001941058642,1.032037771
3265,0.125,0.125,-301.9129243,-301.9129243,3,3240,3249,1,0,1,0,0,1,1.967741048,-754.7343732,42.49590571,4.957151113e-05,0,0,1089,1089,0.5081969504,0.5081969504,1.303544587
3266,0.125,0.375,-156.5268498,-156.5268498,3,3249,3245,1,0,1,0,0,1,0.4807837069,280.9597568,0.7767925072,0.0003955645471,0,0,4395,4395,2.079937372,2.079937372,7.192425927
3267,0.375,0.375,73.29232741,73.29232741,3,3249,3244,1,0,1,0,0,1,0.420216921,18.97536817,2.026278457,0.0003955645471,0,0,5403,5403,2.379723305,2.379723305,10.33174368
3268,0.375,0.125,60.56613769,60.56613769,3,3249,3247,1,0,1,0,0,1,0.7797569339,64.65438172,5.117860157,0.0003955645471,0,0,1969,1969,1.282450923,1.282450923,4.20620507
3269,0,0.375,-989.6693614,-989.6693614,3,3245,3255,1,0,1,0,0,0,5351.703506,-283.3523116,255.3433079,4.957151113e-05,0,0,44,44,0.0001868563905,0.0001868563905,0.2276985697
3270,0.125,0.25,-241.6297276,-241.6297276,3,3255,3249,1,0,1,0,0,0,33.08446469,229.4074516,144.0829741,0.0003955645471,0,0,371,371,0.03022566662,0.03022566662,0.3362464166
3271,0,0.125,-741.2030943,-741.2030943,3,3255,3240,1,0,0,0,1,0,1e+300,0,0,0,0,0,0,0,0,0,0
3272,0.375,0.625,184.3917728,184.3917728,3,3244,3250,1,0,1,0,0,1,1093.955263,178.2200798,25.44634023,0.0001,0,0,21,21,0.0009141141634,0.0009141141634,0.1001499481
3273,0.125,0.625,-104.1823175,-104.1823175,3,3250,3245,1,0,1,0,0,1,1.105745635,302.8729578,9.771753874,0.0003955645471,0,0,1803,1803,0.9043671244,0.9043671244,4.666336699
3274,0.125,0.875,-33.67701042,-33.67701042,3,3250,3241,1,0,1,0,0,1,56.77887486,-282.1102176,1404.349144,2.487749491e-05,0,0,122,122,0.01761218415,0.01761218415,1.652825841
3275,0.375,0.875,143.4653304,143.4653304,3,3250,3246,1,0,0,0,1,1,1e+300,0,0,0,0,0,0,0,0,0,0
3276,0,0.875,0.1943711758,0.1943711758,3,3241,3253,1,0,1,0,0,0,7543.263598,408.7055645,2572.369013,2.487749491e-05,0,0,15,15,0.000132568614,0.000132568614,0.2534280338
3277,0.125,0.75,-69.45902417,-69.45902417,3,3253,3250,1,0,1,0,0,0,2.073421513,27.72303425,11.29897317,0.0003955645471,0,0,1274,1274,0.4822946005,0.4822946005,4.654222672
3278,0,0.625,-322.1263627,-322.1263627,3,3253,3245,1,0,1,0,0,0,1.24589336,567.0335875,1878.000922,7.310854758e-05,0,0,3417,3417,0.8026369124,0.8026369124,6.14744735
3279,0.25,0.125,52.96332553,52.96332553,3,3257,3249,1,0,1,0,0,0,425.4174809,293.0226058,51.43566153,2.487749491e-05,0,0,13,13,0.002350632132,0.002350632132,0.01852056664
3280,0.125,0,-361.0196536,-361.0196536,3,3257,3240,1,0,1,0,0,0,179.4396516,-192.0812152,24.63903139,2.487749491e-05,0,0,14,14,0.005572904268,0.005572904268,0.3583983378
3281,0.375,0,-156.5233554,-156.5233554,3,3247,3257,1,0,1,0,0,0,1732.489125,103.1454016,1810.811442,0.0001,0,0,7,7,0.0005772042004,0.0005772042004,0.4057901465
3282,0.125,0.5,-131.3154387,-131.3154387,3,3245,3254,1,0,1,0,0,0,1.792337228,306.9384756,18.86622956,0.0003955645471,0,0,632,632,0.55793072,0.55793072,2.684234906
3283,0.25,0.625,198.4078074,198.4078074,3,3254,3250,1,0,1,0,0,0,114.9389124,166.5774604,79.9855563,6.551756769e-05,0,0,51,51,0.008700273728,0.008700273728,0.4403187436
3284,0.375,0.5,144.9134147,144.9134147,3,3254,3244,1,0,1,0,0,0,13.58229188,66.95088966,84.33676742,0.0003955645471,0,0,281,281,0.07362527685,0.07362527685,1.767031921
3285,0.25,0.375,8.968897403,8.968897403,3,3254,3249,1,0,1,0,0,0,0.1757020036,0.09391972479,0.2367452108,0.0003955645471,0,0,6530,6530,5.691454732,5.691454732,19.35862741
3286,0.375,1,188.2940543,188.2940543,3,3246,3261,1,0,0,0,1,0,1e+300,0,0,0,0,0,0,0,0,0,0
3287,0.25,0.875,85.32411368,85.32411368,3,3261,3250,1,0,0,0,1,0,1e+300,0,0,0,0,0,0,0,0,0,0
3288,0.125,1,68.25583502,68.25583502,3,3261,3241,1,0,1,0,0,0,153327.0653,-48.5830462,9389.27442,0.0001,0,0,7,7,6.522005741e-06,6.522005741e-06,0.004370714844
3289,0.5,0.125,-133.5746183,-133.5746183,3,3247,3256,1,0,1,0,0,0,9.137886711,-131.2719939,9.104975647,0.0003955645471,0,0,212,212,0.1094344931,0.1094344931,2.569112753
3290,0.375,0.25,31.18329186,31.18329186,3,3256,3249,1,0,1,0,0,0,0.177902128,11.24690526,0.5065939955,0.0003955645471,0,0,5139,5139,5.621068231,5.621068231,16.62292739
3291,0.5,0.375,119.4467989,119.4467989,3,3256,3244,1,0,1,0,0,0,0.3879471403,34.28872742,0.6464443077,0.0003955645471,0,0,3029,3029,2.57767076,2.57767076,20.13589922
3292,0.625,0.375,154.0205569,154.0205569,3,3244,3252,1,0,1,0,0,1,51.31459903,-4.449554847,4.566803017,0.0001,0,0,967,967,0.01948763157,0.01948763157,0.1428482444
3293,0.875,0.375,86.6612216,86.6612216,3,3252,3248,1,0,1,0,0,1,2508.928551,-85.71002229,774.9486435,0.0001,0,0,8,8,0.0003985765157,0.0003985765157,1.273679524
3294,0.875,0.125,77.19963809,77.19963809,3,3252,3242,1,0,0,0,1,1,2.067343355e+12,0,0,0,0,0,1,0,4.837125859e-13,0,0.4837125859
3295,0.625,0.125,10.46072165,10.46072165,3,3252,3247,1,0,0,0,1,1,1e+300,0,0,0,0,0,0,0,0,0,0
3296,0.625,0.25,27.21176367,27.21176367,3,3256,3252,1,0,1,0,0,0,22454.00252,0.7224709413,5485.27742,0.0001,0,0,5,5,4.45354898e-05,4.45354898e-05,0.07460859478
3297,0.625,0.625,169.2669413,169.2669413,3,3244,3251,1,0,1,0,0,1,4.223238769,6.474346011,408.2546412,0.0003955645471,0,0,2606,2606,0.2367850967,0.2367850967,7.423853408
3298,0.625,0.875,265.4430685,265.4430685,3,3251,3246,1,0,1,0,0,1,255.5278228,-11.80619695,656.192135,0.0003955645471,0,0,186,186,0.003913468165,0.003913468165,2.725589812
3299,0.875,0.875,390.2576658,390.2576658,3,3251,3243,1,0,1,0,0,1,28.13861273,-43.10241978,1676.673077,0.0003955645471,0,0,523,523,0.0355383547,0.0355383547,3.429496977
3300,0.875,0.625,228.8739509,228.8739509,3,3251,3248,1,0,1,0,0,1,52.02039622,-382.1219899,1506.31376,4.957151113e-05,0,0,578,578,0.01922322921,0.01922322921,19.22215025
3301,0.5,0.875,227.7742838,227.7742838,3,3246,3260,1,0,1,0,0,0,365105.8865,-168.4048944,11.21266951,0.0001,0,0,3,3,2.738931464e-06,2.738931464e-06,0.005435652952
3302,0.625,0.75,244.0364753,244.0364753,3,3260,3251,1,0,1,0,0,0,63.60349429,-154.0804812,18.30959294,4.957151113e-05,0,0,214,214,0.01572240663,0.01572240663,4.332667003
3303,0.5,0.625,185.4126467,185.4126467,3,3260,3244,1,0,1,0,0,0,864.6270309,-16.13966116,193.886066,4.957151113e-05,0,0,25,25,0.001156568051,0.001156568051,1.218510161
3304,0.375,0.75,124.4644464,124.4644464,3,3260,3250,1,0,0,0,1,0,6.660200992e+13,0,0,0,0,0,1,0,1.501456189e-14,0,0.01501456189
3305,0.75,0.125,43.83017987,43.83017987,3,3258,3252,1,0,0,0,1,0,1e+300,0,0,0,0,0,0,0,0,0,0
3306,0.625,0,-17.18291066,-17.18291066,3,3258,3247,1,0,0,0,1,0,1e+300,0,0,0,0,0,0,0,0,0,0
3307,0.875,0,49.55600579,49.55600579,3,3242,3258,1,0,0,0,1,0,1e+300,0,0,0,0,0,0,0,0,0,0
3308,0.875,0.5,156.9109456,156.9109456,3,3248,3262,1,0,1,0,0,0,6287.879095,-31.0276588,1948.817848,0.0003955645471,0,0,18,18,0.0001590361368,0.0001590361368,0.8222947965
3309,0.75,0.375,56.74825526,56.74825526,3,3262,3252,1,0,1,0,0,0,172.6354945,-91.36588374,120.6112465,2.487749491e-05,0,0,16,16,0.005792551542,0.005792551542,3.146634765
3310,0.625,0.5,162.372331,162.372331,3,3262,3244,1,0,1,0,0,0,27.90748407,13.89351631,31.59120281,0.0003955645471,0,0,390,390,0.03583268192,0.03583268192,4.115415052
3311,0.75,0.625,248.8995682,248.8995682,3,3262,3251,1,0,1,0,0,0,3.864770091,47.12575022,12.51130403,0.0003955645471,0,0,3549,3549,0.2587476037,0.2587476037,12.87899182
3312,0.875,1,405.7848781,405.7848781,3,3243,3259,1,0,1,0,0,0,254.240553,-22.15019985,236.3739569,0.0003955645471,0,0,102,102,0.003933282824,0.003933282824,4.973133234
3313,0.75,0.875,324.3114831,324.3114831,3,3259,3251,1,0,1,0,0,0,6883.456335,-254.1718352,14.0622403,0.0001,0,0,59,59,0.0001452758544,0.0001452758544,0.03285982323
3314,0.625,1,299.2736451,299.2736451,3,3259,3246,1,0,1,0,0,0,497553.6961,-376.5694519,8365.87653,0.0001,0,0,1,1,2.009833326e-06,2.009833326e-06,0.01213046664
3315,0.875,0.25,122.0344583,122.0344583,3,3263,3252,1,0,0,0,1,0,1.478424784e+13,0,0,0,0,0,2,0,6.763955871e-14,0,0.06763955871
3316,1,0.125,127.7602842,127.7602842,3,3263,3242,1,0,0,0,1,0,1e+300,0,0,0,0,0,0,0,0,0,0
3317,1,0.375,217.4299245,217.4299245,3,3248,3263,1,0,0,0,1,0,2.556008018e+14,0,0,0,0,0,1,0,3.912350795e-15,0,0.003912350795
3318,0.875,0.75,326.0889288,326.0889288,3,3264,3251,1,0,1,0,0,0,231.7428106,26.97177062,1740.428604,0.0003955645471,0,0,431,431,0.004315128471,0.004315128471,0.7176541562
3319,1,0.625,287.5558841,287.5558841,3,3264,3248,1,0,1,0,0,0,22157.19161,-806.248158,347.930872,2.487749491e-05,0,0,15,15,4.513207349e-05,4.513207349e-05,0.3918184282
3320,1,0.875,399.1049289,399.1049289,3,3243,3264,1,0,1,0,0,0,1224.787771,-765.6687344,78.34905822,4.957151113e-05,0,0,42,42,0.0008164679823,0.0008164679823,0.2675646113
3321,0.0625,0.0625,-384.9790751,-384.9790751,4,3240,3265,1,0,0,0,0,1,1e+300,0,0,0,0,0,0,0,0,0,0
3322,0.0625,0.1875,-658.1369434,-658.1369434,4,3265,3255,1,0,0,0,0,1,1e+300,0,0,0,0,0,0,0,0,0,0
3323,0.1875,0.1875,-122.274639,-122.274639,4,3265,3249,1,1,1,0,0,1,0.7988026614,46.04498957,11.89559038,0.0003955645471,0,44.54542392,2533,2533,1.251873646,1.251873646,3.774952636
3324,0.1875,0.0625,-193.3175711,-193.3175711,4,3265,3257,1,1,1,0,0,1,0.6298280176,-185.980268,2.930466754,9.856733283e-05,0,74.67428833,448,448,1.58773502,1.58773502,2.744174342
3325,0,0.1875,-877.7820284,-877.7820284,4,3255,3271,1,0,0,0,0,1,1e+300,0,0,0,0,0,0,0,0,0,0
3326,0.0625,0.125,-521.5580093,-521.5580093,4,3271,3265,1,0,0,0,0,1,1.928935564e+14,0,0,0,0,0,1,0,5.18420635e-15,0,0.00518420635
3327,0,0.0625,-32.23253053,-32.23253053,4,3271,3240,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3328,0.1875,0.3125,-83.80586706,-83.80586706,4,3249,3266,1,0,0,0,0,1,1.532551273,0,0,0,0,0,4329,2145,0.6525067172,0.6525067169,3.500061435
3329,0.0625,0.3125,-585.4439062,-585.4439062,4,3266,3255,1,0,0,0,0,1,716.5982792,0,0,0,0,0,8,4,0.001395482,0.001395481999,1.046646674
3330,0.0625,0.4375,-403.5003605,-403.5003605,4,3266,3245,1,1,1,0,0,1,7.025794587,110.4287399,12.3243928,0.0003955645471,0,62.63863553,96,96,0.1423326554,0.1423326554,3.189632041
3331,0.1875,0.4375,-64.5261829,-64.5261829,4,3266,3254,1,0,0,0,0,1,21.64559685,0,0,0,0,0,1314,661,0.04619877228,0.04619877224,2.652218392
3332,0,0.4375,-1041.165994,-1041.165994,4,3245,3269,1,1,1,0,0,1,2376.610987,-825.4111473,3028.442699,4.957151113e-05,0,196.7578053,48,48,0.0004207672209,0.0004207672209,0.7271612102
3333,0.0625,0.375,-501.1724108,-501.1724108,4,3269,3266,1,1,1,0,0,1,87.61122711,-350.5024925,16.4088072,4.957151113e-05,0,115.5182531,19,19,0.01141406225,0.01141406225,0.2743951432
3334,0,0.3125,-1002.015162,-1002.015162,4,3269,3255,1,0,0,0,0,1,277945.0874,0,0,0,0,0,22,11,3.597832973e-06,3.597830697e-06,1.682948219
3335,0.1875,0.6875,-31.84346386,-31.84346386,4,3250,3273,1,0,0,0,0,1,25488.40667,0,0,0,0,0,5,3,3.923352342e-05,3.923352302e-05,0.05264061214
3336,0.1875,0.5625,-117.3292822,-117.3292822,4,3273,3254,1,1,1,0,0,1,492.3617623,122.3854373,82.33338512,2.487749491e-05,0,104.2549341,145,145,0.002031026933,0.002031026933,0.04105823999
3337,0.0625,0.5625,-308.5918551,-308.5918551,4,3273,3245,1,1,1,0,0,1,0.7333891872,290.4876938,13.40288041,6.551756769e-05,0,49.23720446,2081,2081,1.363532511,1.363532511,6.813826764
3338,0.0625,0.6875,-173.2354869,-173.2354869,4,3273,3253,1,1,1,0,0,1,0.4443382382,10.41491547,5.923515486,0.0003955645471,0,36.46540968,4678,4678,2.250537797,2.250537797,14.17388547
3339,0,0.6875,258.8768843,258.8768843,4,3253,3278,1,1,1,0,0,1,29.44332271,265.1077013,1484.998311,0.0003955645471,0,43.14298024,858,858,0.03396355805,0.03396355805,0.4239779818
3340,0.0625,0.625,-191.5377084,-191.5377084,4,3278,3273,1,1,1,0,0,1,1.888119314,-1.872401936,82.01942365,0.0003955645471,0,29.09073159,1907,1907,0.5296275466,0.5296275466,2.624614996
3341,0,0.5625,-294.6647983,-294.6647983,4,3278,3245,1,1,1,0,0,1,7.044009264,241.9023342,197.170179,0.0003955645471,0,40.14217747,650,650,0.141964606,0.141964606,0.9342412161
3342,0.1875,0.8125,3.409189689,3.409189689,4,3250,3274,1,0,0,0,0,1,1e+300,0,0,0,0,0,0,0,0,0,0
3343,0.0625,0.8125,-72.19961733,-72.19961733,4,3274,3253,1,1,1,0,0,1,2.236460674,95.08730421,7.961473402,0.0003955645471,0,60.80682672,660,660,0.4471350699,0.4471350699,5.57716321
3344,0.0625,0.9375,-9.90330314,-9.90330314,4,3274,3241,1,0,0,0,0,1,170.8896636,0,0,0,0,0,27,17,0.005851728998,0.005851728996,2.744711663
3345,0.1875,0.9375,48.23791357,48.23791357,4,3274,3261,1,0,0,0,0,1,1e+300,0,0,0,0,0,0,0,0,0,0
3346,0,0.9375,7.032387657,7.032387657,4,3241,3276,1,0,0,0,0,1,285236.2657,0,0,0,0,0,2,2,3.505865558e-06,3.505865558e-06,0.001806526348
3347,0.0625,0.875,-34.90443122,-34.90443122,4,3276,3274,1,1,1,0,0,1,17.30106028,-18.11750895,25.995771,0.0003955645471,0,43.33156354,114,114,0.05779992577,0.05779992577,3.345448703
3348,0,0.8125,17.70022397,17.70022397,4,3276,3253,1,1,1,0,0,1,3459.872728,142.360549,1499.955436,0.0003955645471,0,53.2037759,15,15,0.0002890279726,0.0002890279726,0.8702090641
3349,0.125,0.0625,-372.0370325,-372.0370325,4,3280,3265,1,1,1,0,0,1,6.676626621,-638.7100748,5.800101106,4.957151113e-05,0,104.5604488,114,114,0.1497762353,0.1497762353,0.4701980748
3350,0.0625,0,-327.9332707,-327.9332707,4,3280,3240,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3351,0.1875,0,-221.5089363,-221.5089363,4,3257,3280,1,1,1,0,0,1,26.75006855,94.28634195,27.32449452,0.0003955645471,0,195.1510294,15,15,0.03738308178,0.03738308178,0.5910929719
3352,0.0625,0.25,-627.9953451,-627.9953451,4,3255,3270,1,0,0,0,0,1,31070.31757,0,0,0,0,0,4,2,3.218505887e-05,3.21850588e-05,0.02139645935
3353,0.125,0.3125,-165.436324,-165.436324,4,3270,3266,1,1,1,0,0,1,2.960188136,32.6069275,4.184801174,0.0003955645471,0,42.67515317,423,423,0.3378163665,0.3378163665,1.525042916
3354,0.1875,0.25,-87.50255038,-87.50255038,4,3270,3249,1,1,1,0,0,1,0.5664593577,47.99212431,1.879555439,0.0003955645471,0,33.41194546,2309,2309,1.765351717,1.765351717,5.388788913
3355,0.125,0.1875,-292.5061238,-292.5061238,4,3270,3265,1,1,1,0,0,1,4.463570946,16.97133413,281.2908248,0.0003955645471,0,130.2420976,945,945,0.22403587,0.22403587,0.8442864394
3356,0.0625,0.5,-336.475447,-336.475447,4,3245,3282,1,1,1,0,0,1,9.064672495,244.5711572,18.53138777,9.856733283e-05,0,42.97054216,183,183,0.1103183817,0.1103183817,1.268545561
3357,0.125,0.5625,-83.79012448,-83.79012448,4,3282,3273,1,1,1,0,0,1,2.795248228,-11.29378723,29.66738041,0.0003955645471,0,53.8191399,471,471,0.3577499809,0.3577499809,1.72597152
3358,0.1875,0.5,-27.01170682,-27.01170682,4,3282,3254,1,1,1,0,0,1,152.4311572,135.2924912,175.984053,4.957151113e-05,0,68.81591943,36,36,0.006560338571,0.006560338571,1.054205178
3359,0.125,0.4375,-173.6991897,-173.6991897,4,3282,3266,1,1,1,0,0,1,1.30105999,-30.03006491,2.412701007,0.0003955645471,0,79.40151163,363,363,0.768604067,0.768604067,3.589558942
3360,0.0625,0.75,-117.0940087,-117.0940087,4,3253,3277,1,1,1,0,0,1,1.738392479,45.2442388,4.240080593,0.0003955645471,0,32.2299433,1472,1472,0.5752440901,0.5752440901,6.950770629
3361,0.125,0.8125,-175.6045774,-175.6045774,4,3277,3274,1,1,1,0,0,1,39.10679753,-112.9636457,38.51105982,0.0003955645471,0,55.17235243,212,212,0.02557100205,0.02557100205,1.075189144
3362,0.1875,0.75,-14.48181718,-14.48181718,4,3277,3250,1,0,0,0,0,1,1.082810881e+13,0,0,0,0,0,1,0,9.235223041e-14,0,0.09235223041
3363,0.125,0.6875,-124.1770909,-124.1770909,4,3277,3273,1,1,1,0,0,1,5.57614804,-40.00465026,7.250536622,0.0003955645471,0,42.51456557,791,791,0.1793352674,0.1793352674,1.79757115
3364,0.1875,1,203.0167869,203.0167869,4,3261,3288,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3365,0.125,0.9375,17.2894123,17.2894123,4,3288,3274,1,0,0,0,0,1,38331.76617,0,0,0,0,0,12,7,2.608802306e-05,2.608802297e-05,0.01748285951
3366,0.0625,1,51.47791356,51.47791356,4,3288,3241,0,0,0,0,0,0,1e+300,-70.16765644,253.1464551,0,0,0,0,0,0,0,0
3367,0.25,0.0625,-103.1677359,-103.1677359,4,3257,3279,1,0,0,0,0,1,5.676564675e+13,0,0,0,0,0,1,0,1.761628832e-14,0,0.01761628832
3368,0.1875,0.125,-281.6678078,-281.6678078,4,3279,3265,1,1,1,0,0,1,3.226756909,21.99863145,758.253261,0.0003955645471,0,41.04665561,1440,1440,0.3099086879,0.3099086879,0.7551692301
3369,0.25,0.1875,45.80607292,45.80607292,4,3279,3249,1,1,1,0,0,1,493.8161431,323.4757406,32.73202483,0.0001,0,41.7435693,18,18,0.002025045179,0.002025045179,0.03497000606
3370,0.3125,0.1875,24.74062671,24.74062671,4,3249,3268,1,0,0,0,0,1,0.6812796019,0,0,0,0,0,934,465,1.467826128,1.467826128,3.015209208
3371,0.4375,0.1875,54.66796009,54.66796009,4,3268,3256,1,0,0,0,0,1,0.5111598697,0,0,0,0,0,2828,1441,1.95633511,1.95633511,5.712012038
3372,0.4375,0.0625,48.49917261,9.491927479,4,3268,3247,0,0,0,0,0,0,89.72484914,5.853286973,86.64948816,0.0003955645471,0,0,45,19,0.01114518452,0.01114518452,2.237642246
3373,0.3125,0.0625,-11.86724692,-11.86724692,4,3268,3257,1,1,1,0,0,1,675.3075685,91.24887734,560.5524616,0.0003955645471,0,167.8134714,10,10,0.001480806742,0.001480806742,1.026919372
3374,0.3125,0.125,-24.74352119,-24.74352119,4,3279,3268,1,1,1,0,0,1,7.28016676,-81.57664543,7.260196303,0.0003955645471,0,62.21128985,50,50,0.1373594909,0.1373594909,1.80652006
3375,0.3125,0.3125,34.53025984,34.53025984,4,3249,3267,1,1,1,0,0,1,0.2948650846,5.687778485,0.3808959787,0.0003955645471,0,46.28338046,4017,4017,3.391381524,3.391381524,9.407117447
3376,0.3125,0.4375,79.8826508,79.8826508,4,3267,3254,1,1,1,0,0,1,1.73338034,22.76091808,3.613029799,0.0003955645471,0,56.76135391,1937,1937,0.5769074316,0.5769074316,6.456472851
3377,0.4375,0.4375,125.9712118,125.9712118,4,3267,3244,1,1,1,0,0,1,1.790495024,32.43098516,4.925331762,0.0003955645471,0,67.54117429,561,561,0.5585047636,0.5585047636,4.366605779
3378,0.4375,0.3125,61.03105495,61.03105495,4,3267,3256,1,0,0,0,0,1,0.6660252778,0,0,0,0,0,4071,1988,1.501444515,1.501444514,7.274515324
3379,0.25,0.4375,18.22169072,18.22169072,4,3254,3285,1,0,0,0,0,1,0.3794546704,0,0,0,0,0,3751,1905,2.635360895,2.635360895,11.7907827
3380,0.3125,0.375,73.70143976,73.70143976,4,3285,3267,1,1,1,0,0,1,1.33248598,32.57522637,1.331784017,0.0003955645471,0,31.42428133,2251,2251,0.7504769391,0.7504769391,4.241489727
3381,0.25,0.3125,-1.057993437,-1.057993437,4,3285,3249,1,0,0,0,0,1,0.772158547,0,0,0,0,0,3131,1582,1.295070817,1.295070817,4.264046144
3382,0.1875,0.375,-82.86681229,-82.86681229,4,3285,3266,1,1,1,0,0,1,3.963688418,-9.420038533,3.980787994,0.0003955645471,0,41.07840877,1087,1087,0.2522902646,0.2522902646,2.173612398
3383,0.25,0.5625,5.061809596,5.061809596,4,3254,3283,1,1,1,0,0,1,20.53433411,-108.5589272,20.36888467,0.0003955645471,0,67.9128575,495,495,0.04869892516,0.04869892516,4.279517919
3384,0.1875,0.625,-0.4027704072,-0.4027704072,4,3283,3273,1,1,1,0,0,1,2056.541377,22.57555513,1593.431903,0.0001,0,15.84186945,4,4,0.0004862532849,0.0004862532849,0.3209933384
3385,0.25,0.6875,-25.95083791,133.9800173,4,3283,3250,0,0,0,0,0,0,1648751.283,-0.7129811038,2524.162121,0.0003955645471,0,0,1,1,6.065196188e-07,6.065196188e-07,0.001374646314
3386,0.4375,0.5625,99.61191147,99.61191147,4,3244,3272,1,1,1,0,0,1,106.4934822,-6.171574678,57.68075492,2.487749491e-05,0,120.0974426,73,73,0.009390246048,0.009390246048,1.573822945
3387,0.3125,0.5625,50.94685902,50.94685902,4,3272,3254,1,1,1,0,0,1,14.7798612,-56.28966719,19.65991306,0.0003955645471,0,100.2166302,297,297,0.06765963405,0.06765963405,1.93584968
