id,x,y,height,new_height,depth,parent0,parent1,active,gate_admitted,free_coefficient,dormant_coefficient,retired_coefficient,conformity_origin,sigma_sq,delta_pooled,sigma_pooled,lambda_v,prior_mean,admit_a,current_n_points,current_fit_points,current_xTx,current_fit_xTx,current_keff
4864,0.0078125,0.5625,-620.3148455,-620.3148455,7,3760,4353,1,1,1,0,0,1,1667.063598,-200.8334348,1521.84297,5.724087423e-05,0,62.64005685,36,36,0.0005998571387,0.0005998571387,5.084862136
4865,0.015625,0.5703125,-466.1674453,-466.1674453,7,4353,4342,1,0,0,0,0,1,849.3471903,0,0,0,0,0,81,39,0.001177374826,0.00117737482,4.590280061
4866,0.0234375,0.5625,-430.3509335,-430.3509335,7,4353,4221,1,0,0,0,0,1,11845.38444,0,0,0,0,0,9,5,8.442106754e-05,8.442106748e-05,0.5820654355
4867,0.015625,0.5546875,-518.2495254,-486.1238518,7,4353,4223,0,0,0,0,0,0,48854.55489,37.68970826,12868.3907,5.724087423e-05,0,0,9,5,2.04689205e-05,2.04689195e-05,0.2462239175
4868,0.01953125,0.56640625,-516.7019982,-516.7019982,8,4491,4353,1,1,1,0,0,1,26350.00381,-95.48914793,10312.81788,6.70537931e-05,0,122.7252154,7,7,3.795065864e-05,3.795065864e-05,0.3389145649
4869,0.02734375,0.578125,-425.6223778,-439.2464793,8,4354,4634,0,0,0,0,0,0,715.0036649,-48.99933856,649.2572963,0.0001416271981,0,0,35,15,0.00139859423,0.001398594225,3.321402064
4870,0.0234375,0.57421875,-494.8816432,-435.3704971,8,4634,4491,0,0,0,0,0,0,15111.71607,2.52434092,4812.295929,0.0001416271981,0,0,14,1,6.61738214e-05,6.61738156e-05,0.3419246625
4871,0.01953125,0.578125,-539.4439471,-419.9970622,8,4634,4342,0,0,0,0,0,0,3717.474154,35.80826303,2435.299861,0.0001416271981,0,0,24,14,0.0002689998527,0.0002689998517,2.002259532
4872,0.0234375,0.58203125,-470.1846816,-409.4689624,8,4634,4490,0,0,0,0,0,0,329.1740514,-1.31133445,314.5115245,0.0001416271981,0,0,41,21,0.00303790653,0.003037906521,4.473070103
4873,0,0.60546875,161.4685265,137.0091119,8,4436,4496,0,0,0,0,0,0,3032.139088,-20.1497759,2121.217516,0.0001416271981,0,0,12,8,0.0003298001744,0.0003298001739,1.016047196
4874,0.00390625,0.6015625,-194.4956877,-199.0343146,8,4496,4440,0,0,0,0,0,0,636.9804711,-42.38919427,584.2711721,0.0001416271981,0,0,43,18,0.001569906842,0.001569906839,1.197841059
4875,0,0.59765625,21.69708365,21.69708365,8,4496,4220,1,1,1,0,0,1,355.7493594,161.4485295,338.6851204,0.0001416271981,0,69.91062503,18,18,0.002810967817,0.002810967817,4.913716189
4876,0.005859375,0.603515625,-254.5469746,-275.3434425,9,4440,4616,0,0,0,0,0,0,890.2376,17.76993527,794.7350532,0.0001349853545,0,0,22,8,0.001123295623,0.001123295619,3.326607863
4877,0.001953125,0.603515625,-16.51358058,-79.55948521,9,4616,4496,0,0,0,0,0,0,1024.813423,50.58555764,900.2741725,0.0001349853545,0,0,31,14,0.0009757873752,0.0009757873675,3.045423106
4878,0.001953125,0.607421875,101.4172396,219.7250663,9,4616,4436,0,0,0,0,0,0,769.1578853,199.0344359,696.8114064,0.0001349853545,0,0,14,9,0.001300123185,0.001300123182,3.875629057
4879,0.005859375,0.607421875,-160.4208298,-291.0032691,9,4616,4495,0,0,0,0,0,0,3964.630115,-19.03518443,2582.539952,0.0001349853545,0,0,5,3,0.0002522303395,0.0002522303393,0.8405144423
4880,0.015625,0.62890625,-302.8547428,-264.2578733,8,4446,4508,0,0,0,0,0,0,434.8357641,30.91849326,409.6101017,0.0001416271981,0,0,18,8,0.002299718842,0.002299718839,3.320684827
4881,0.01171875,0.6328125,-162.4549532,-231.6473556,8,4508,4502,0,0,0,0,0,0,1654.376465,-4.788832605,1340.330682,0.0001416271981,0,0,14,6,0.0006044573416,0.0006044573403,0.9248500978
4882,0.015625,0.63671875,-286.8232285,-286.8232285,8,4508,4444,1,0,0,0,0,1,567.7782019,0,0,0,0,0,23,12,0.00176125113,0.001761251129,2.037505548
