gx,gy,wala,wac,g_hat,f_true
0.04166666667,0.4583333333,2.5,4.891666667,-392.7838046,-108.3151644
0.04166666667,0.475,2.5,4.975,-364.3708721,-112.8771247
0.04166666667,0.4916666667,2.5,5.058333333,-381.9409153,-114.2610227
0.04166666667,0.5083333333,2.5,5.141666667,-388.0244427,-112.6875113
0.04166666667,0.525,2.5,5.225,-400.5478447,-108.20749
0.04166666667,0.5416666667,2.5,5.308333333,-397.8759547,-100.6749975
0.04166666667,0.5583333333,2.5,5.391666667,-394.0966682,-89.81468563
0.04166666667,0.575,2.5,5.475,-345.5691588,-75.40840439
0.04166666667,0.5916666667,2.5,5.558333333,-302.1067468,-57.62924933
0.04166666667,0.6083333333,2.5,5.641666667,-296.5900317,-37.47470714
0.04166666667,0.625,2.5,5.725,-255.1442661,-17.07899395
0.04166666667,0.6416666667,2.5,5.808333333,-237.3061512,0.4649756892
0.04166666667,0.6583333333,2.5,5.891666667,-219.4680363,12.01068764
0.04166666667,0.675,2.5,5.975,-169.0357469,15.6915775
0.04166666667,0.6916666667,2.5,6.058333333,-141.2346414,11.84890344
0.04166666667,0.7083333333,2.5,6.141666667,-165.9536917,2.856138887
0.04166666667,0.725,2.5,6.225,-161.2825507,-8.023006517
0.04166666667,0.7416666667,2.5,6.308333333,-89.40870102,-17.9139873
0.04166666667,0.7583333333,2.5,6.391666667,-31.22081108,-25.02668518
0.04166666667,0.775,2.5,6.475,-11.84239812,-28.65284719
0.04166666667,0.7916666667,2.5,6.558333333,-0.6318282612,-28.78482059
0.04166666667,0.8083333333,2.5,6.641666667,75.33218535,-25.69796412
0.04166666667,0.825,2.5,6.725,69.21153857,-19.66030296
0.04166666667,0.8416666667,2.5,6.808333333,59.06320294,-10.78476482
0.04166666667,0.8583333333,2.5,6.891666667,72.24873191,1.009421759
0.04166666667,0.875,2.5,6.975,85.43426088,15.94156221
0.04166666667,0.8916666667,2.5,7.058333333,108.0478612,34.19959868
0.04166666667,0.9083333333,2.5,7.141666667,130.6614615,55.62426434
0.04166666667,0.925,2.5,7.225,124.1238558,79.28081427
0.04166666667,0.9416666667,2.5,7.308333333,88.43504385,103.1145923
0.04166666667,0.9583333333,2.5,7.391666667,52.74623195,124.0512491
0.04166666667,0.975,2.5,7.475,35.96511142,138.8173115
0.04166666667,0.9916666667,2.5,7.558333333,19.18399089,145.2607435
0.05833333333,0.008333333333,3.5,2.641666667,-368.0009859,-31.1198677
0.05833333333,0.025,3.5,2.725,-356.1932754,-24.33440166
0.05833333333,0.04166666667,3.5,2.808333333,-344.3855648,-25.13213795
0.05833333333,0.05833333333,3.5,2.891666667,-332.5778543,-33.88129439
0.05833333333,0.075,3.5,2.975,-366.9249337,-48.73622267
0.05833333333,0.09166666667,3.5,3.058333333,-401.2720131,-66.55801876
0.05833333333,0.1083333333,3.5,3.141666667,-435.6190925,-84.24882894
0.05833333333,0.125,3.5,3.225,-469.9661718,-99.66321499
0.05833333333,0.1416666667,3.5,3.308333333,-500.7698469,-111.7922574
0.05833333333,0.1583333333,3.5,3.391666667,-531.5735219,-120.4540092
0.05833333333,0.175,3.5,3.475,-562.3771969,-125.8603359
0.05833333333,0.1916666667,3.5,3.558333333,-593.1808719,-128.2817586
0.05833333333,0.2083333333,3.5,3.641666667,-586.6145656,-127.8598005
0.05833333333,0.225,3.5,3.725,-580.0482593,-124.5387417
0.05833333333,0.2416666667,3.5,3.808333333,-573.481953,-118.0920109
0.05833333333,0.2583333333,3.5,3.891666667,-567.0351332,-108.2539649
0.05833333333,0.275,3.5,3.975,-560.7077999,-94.99080619
0.05833333333,0.2916666667,3.5,4.058333333,-554.3804666,-78.90706839
0.05833333333,0.3083333333,3.5,4.141666667,-548.0531334,-61.64818098
0.05833333333,0.325,3.5,4.225,-550.2007396,-45.97477084
0.05833333333,0.3416666667,3.5,4.308333333,-503.3612572,-35.16517247
0.05833333333,0.3583333333,3.5,4.391666667,-523.584936,-31.78252775
0.05833333333,0.375,3.5,4.475,-513.9824295,-36.462156
0.05833333333,0.3916666667,3.5,4.558333333,-472.7603749,-47.58252574
0.05833333333,0.4083333333,3.5,4.641666667,-431.5383203,-62.07646418
0.05833333333,0.425,3.5,4.725,-390.3162658,-76.76555735
0.05833333333,0.4416666667,3.5,4.808333333,-349.0942112,-89.35248466
0.05833333333,0.4583333333,3.5,4.891666667,-808.735911,-98.68822641
0.05833333333,0.475,3.5,4.975,-919.5802525,-104.5016311
0.05833333333,0.4916666667,3.5,5.058333333,-449.0956634,-106.9655254
0.05833333333,0.5083333333,3.5,5.141666667,-333.8483073,-106.3445281
0.05833333333,0.525,3.5,5.225,-331.1764173,-102.7905854
0.05833333333,0.5416666667,3.5,5.308333333,-328.5045273,-96.26231174
0.05833333333,0.5583333333,3.5,5.391666667,-325.8326373,-86.54030288
0.05833333333,0.575,3.5,5.475,-297.2862996,-73.34467135
0.05833333333,0.5916666667,3.5,5.558333333,-273.8050592,-56.58795892
0.05833333333,0.6083333333,3.5,5.641666667,-250.3238188,-36.76924197
0.05833333333,0.625,3.5,5.725,-226.8425784,-15.39141968
0.05833333333,0.6416666667,3.5,5.808333333,-209.0044635,4.903386509
0.05833333333,0.6583333333,3.5,5.891666667,-191.1663486,20.84000069
0.05833333333,0.675,3.5,5.975,-173.3282338,29.68921279
0.05833333333,0.6916666667,3.5,6.058333333,-155.4901189,30.53197996
0.05833333333,0.7083333333,3.5,6.141666667,-150.8189779,24.72727152
0.05833333333,0.725,3.5,6.225,-146.1478369,15.22003324
0.05833333333,0.7416666667,3.5,6.308333333,-141.476696,5.220231037
0.05833333333,0.7583333333,3.5,6.391666667,-108.4123233,-2.864917309
0.05833333333,0.775,3.5,6.475,-97.20175341,-7.784651722
0.05833333333,0.7916666667,3.5,6.558333333,-85.99118355,-9.219244769
0.05833333333,0.8083333333,3.5,6.641666667,-74.78061369,-7.348912336
0.05833333333,0.825,3.5,6.725,-57.56739586,-2.485227809
0.05833333333,0.8416666667,3.5,6.808333333,-44.38186689,5.150951661
0.05833333333,0.8583333333,3.5,6.891666667,-31.19633791,15.52349436
0.05833333333,0.875,3.5,6.975,-18.01080894,28.77730474
0.05833333333,0.8916666667,3.5,7.058333333,4.60279139,45.13529545
0.05833333333,0.9083333333,3.5,7.141666667,27.21639172,64.66425413
0.05833333333,0.925,3.5,7.225,49.82999205,86.89589894
0.05833333333,0.9416666667,3.5,7.308333333,43.29238627,110.4007991
0.05833333333,0.9583333333,3.5,7.391666667,26.51126574,132.5991385
0.05833333333,0.975,3.5,7.475,9.730145209,150.1780775
0.05833333333,0.9916666667,3.5,7.558333333,-7.05097532,160.2095666
0.075,0.008333333333,4.5,2.641666667,-364.4237665,-44.65474188
0.075,0.025,4.5,2.725,-352.6160559,-33.77470364
0.075,0.04166666667,4.5,2.808333333,-340.8083454,-29.26368415
0.075,0.05833333333,4.5,2.891666667,-329.0006349,-32.79075806
0.075,0.075,4.5,2.975,-317.1929244,-43.77503175
0.075,0.09166666667,4.5,3.058333333,-351.5400037,-59.68749639
0.075,0.1083333333,4.5,3.141666667,-385.8870831,-77.2521222
0.075,0.125,4.5,3.225,-420.2341625,-93.68787479
0.075,0.1416666667,4.5,3.308333333,-451.0378375,-107.3236328
0.075,0.1583333333,4.5,3.391666667,-481.8415125,-117.5361604
0.075,0.175,4.5,3.475,-512.6451876,-124.3508548
