x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.015625,0.734375,107.3021372,0.03125,0.75,4.271736403,0.03125,0.71875,-172.4934247,147
0.00390625,0.62890625,-34.08641334,0,0.6328125,185.4072036,0.0078125,0.6328125,-162.7163906,6
0.00390625,0.62890625,-34.08641334,0,0.625,-325.8984852,0,0.6328125,185.4072036,3
0.00390625,0.63671875,-23.54568854,0,0.6328125,185.4072036,0.0078125,0.6328125,-162.7163906,7
0,0.63671875,16.92651376,0,0.6328125,185.4072036,0.00390625,0.63671875,-23.54568854,6
0.125,0.3125,-198.0633373,0.0625,0.3125,-524.6958024,0.125,0.25,-221.790837,6
0.6875,0.9375,357.307756,0.75,0.875,301.889732,0.625,0.875,264.0105173,1
0.01953125,0.650390625,-175.2848975,0.021484375,0.650390625,-222.8353187,0.01953125,0.6484375,-165.9135455,0
0.001953125,0.587890625,-236.3573165,0,0.58984375,-62.55950439,0.00390625,0.58984375,-346.8029238,8
0.001953125,0.587890625,-236.3573165,0,0.5859375,-101.1417424,0,0.58984375,-62.55950439,12
0.0390625,0.5859375,-314.6005619,0.046875,0.59375,-290.3273144,0.046875,0.578125,-312.3409773,42
0.03125,0.6015625,-339.5368,0.0390625,0.6015625,-292.5868991,0.03125,0.609375,-362.2134534,65
0.03125,0.6015625,-339.5368,0.03125,0.59375,-316.8601466,0.0390625,0.6015625,-292.5868991,50
0.0546875,0.6015625,-266.0540669,0.0625,0.59375,-263.7944822,0.046875,0.59375,-290.3273144,39
0.0390625,0.59375,-303.5937305,0.03125,0.59375,-316.8601466,0.0390625,0.6015625,-292.5868991,61
0.02734375,0.59765625,-350.320116,0.03125,0.6015625,-339.5368,0.03125,0.59375,-316.8601466,76
0.02734375,0.59765625,-350.320116,0.0234375,0.6015625,-350.3419115,0.03125,0.6015625,-339.5368,38
0.09375,0.625,-166.7014921,0.125,0.625,-113.6358277,0.09375,0.65625,-133.2550267,149
0.0625,0.65625,-186.3206911,0.09375,0.65625,-133.2550267,0.0625,0.625,-219.7671565,271
0.0625,0.65625,-186.3206911,0.0625,0.6875,-152.8742257,0.09375,0.65625,-133.2550267,474
0.09375,0.625,-166.7014921,0.09375,0.65625,-133.2550267,0.0625,0.625,-219.7671565,170
0.0234375,0.6796875,-193.8998293,0.03125,0.6875,-66.71574584,0.03125,0.671875,-187.0430299,15
0.0234375,0.671875,-163.941152,0.0234375,0.6796875,-193.8998293,0.03125,0.671875,-187.0430299,27
0.0234375,0.671875,-163.941152,0.015625,0.671875,-140.8392742,0.0234375,0.6796875,-193.8998293,21
0.0234375,0.6953125,-158.971189,0.03125,0.6875,-66.71574584,0.015625,0.6875,-90.14775265,11
0.015625,0.71875,55.8215249,0.015625,0.703125,99.49266341,0,0.71875,284.1364745,37
0.125,0.796875,-116.5794287,0.109375,0.796875,-61.26133683,0.125,0.78125,-196.5962239,0
0.125,0.796875,-116.5794287,0.125,0.8125,-36.56263343,0.109375,0.796875,-61.26133683,2
0.001953125,0.591796875,-321.0948661,0,0.58984375,-62.55950439,0.00390625,0.58984375,-346.8029238,6
0.03125,0.28125,-699.8757848,0.0625,0.25,-548.4233021,0.0625,0.3125,-524.6958024,2
0.03125,0.28125,-699.8757848,0,0.25,-875.0557673,0.0625,0.25,-548.4233021,0
0.0625,0.25,-548.4233021,0.0625,0.1875,-573.0469509,0,0.25,-875.0557673,0
0.0625,0.25,-548.4233021,0.125,0.25,-221.790837,0.0625,0.1875,-573.0469509,1
0,0.28125,-1040.699209,0.03125,0.28125,-699.8757848,0,0.3125,-1200,19
